plazo_dias,valor
1,3.53886377750016
2,2.84879498736308
4,4.57201072768623
5,5.60486861157734
6,6.63779586572967
7,7.60235443106238
8,8.56697699186016
9,9.53166354480958
10,10.4964140850975
11,11.4622268852379
12,12.4281041106842
13,13.3940457614356
14,14.3997239366354
15,15.4054696648045
16,16.4112829492605
17,17.4171637899993
18,18.429988360324
19,19.4428835835061
20,20.4558494661858
21,21.4688860050463
22,22.4819932000851
23,23.4951710479795
24,24.5084195553756
25,25.5195301214492
26,26.5307103496005
27,27.5419602398246
28,28.5532797921257
29,29.5646690065004
30,30.5761278829511
31,31.5876564214747
32,32.5992546220752
33,33.6109224847493
34,34.6592088066919
35,35.7083383720569
36,36.7575409208557
37,37.8068164759858
38,38.8561650145471
39,39.9055865479889
40,40.9550810877637
41,42.0046486109689
42,43.0542891290536
43,44.1040026534739
44,45.153789161323
45,46.2036486755067
46,47.2535811731174
47,48.3035866656102
48,49.3536651644386
49,50.4038166466932
50,51.454041123829
51,52.5043386073046
52,53.5547090742039
53,54.6051525474403
54,55.6556690041021
55,56.7062584556444
56,57.756920913528
57,58.8076563548336
58,59.8584647910189
59,60.909346233548
60,61.9603006594967
61,63.0113280917884
62,64.0624285074996
63,65.1234836655242
64,66.1846126364667
65,67.2458153974019
66,68.307091959789
67,69.3646038428175
68,70.4221877121528
69,71.4798435792576
70,72.5375714555971
71,73.5953713182435
72,74.6532431786585
73,75.7111870483125
74,76.7692029042674
75,77.8272907579943
76,78.8854506209602
77,79.943682470227
78,81.0019863287344
79,82.0603621735419
80,83.1188100161206
81,84.177329871307
82,85.2359217094273
83,86.2945855453171
84,87.3533213904491
85,88.4121292218796
86,89.4710090510796
87,90.5299608895244
88,91.5889847142659
89,92.648080536777
90,93.7072483685345
91,94.7664881865863
92,95.8341311086275
93,96.9018466910602
94,97.9696349338812
95,99.0374958485706
96,100.107634650616
97,101.177847148348
98,102.248133348527
99,103.31849324439
100,104.388926842701
101,105.459434148175
102,106.53001514462
103,107.60066984013
104,108.671398231322
105,109.742200324965
106,110.813076114288
107,111.884025617548
108,112.955048808391
109,114.026145694911
110,115.097316283888
111,116.168560568539
112,117.239878555648
113,118.31127023843
114,119.382735635159
115,120.454274719467
116,121.525887499445
117,122.597573981888
118,123.669334159999
119,124.741168040574
120,125.813075631703
121,126.885056907011
122,127.957111884785
123,129.029240558224
124,130.101442934131
125,131.173719005701
126,132.246068791233
127,133.317558657653
128,134.389121786595
129,135.460758178058
130,136.532467832041
131,137.604250748547
132,138.676106927571
133,139.748036380614
134,140.820039084681
135,141.89211505127
136,142.964264280381
137,144.036486772011
138,145.108782526164
139,146.181151554335
140,147.25359383353
141,148.326109375245
142,149.398698182899
143,150.471360249657
144,151.544095578937
145,152.616904182238
146,153.68978603656
147,154.762741153404
148,155.835769532767
149,156.908871174653
150,157.982046079058
151,159.055294245987
152,160.128615686937
153,161.202010378908
154,162.275478333398
155,163.349019550412
156,164.422634029943
157,165.496321771997
158,166.589347497702
159,167.682455421031
160,168.775645546633
161,169.868917877934
162,170.962272418371
163,172.055709161076
164,173.149228120992
165,174.242829278534
166,175.336512638345
167,176.430278203854
168,177.524125978503
169,178.618055955417
170,179.712068138032
171,180.806162541301
172,181.900339135318
173,182.994597935038
174,184.088938943901
175,185.183362155023
176,186.277867571845
177,187.372455209332
178,188.467125037557
179,189.561877071485
180,190.65671131456
181,191.75162775989
182,192.846626410923
183,193.941707282623
184,195.03687034506
185,196.132115613195
