Fecha,Indicador,0,2408.581,2422.4367,2436.2924,2450.1481,2464.0038,2477.8595,2491.7151,2505.5708,2519.4265,2533.2822,2547.1379,2560.9936,2574.8493,2588.705,2602.5607,2616.4164,2630.2721,2644.1278,2657.9834,2671.8391,2685.6948,2699.5505,2713.4062,2727.2619,2741.1176,2754.9733,2768.829,2782.6847,2796.5404,2810.396,2824.2517,2838.1074,2851.9631,2865.8188,2879.6745,2893.5302,2907.3859,2921.2416,2935.0973,2948.953,2962.8087,2976.6643,2990.52,3004.3757,3018.2314,3032.0871,3045.9428,3059.7985,3073.6542,3087.5099,3101.3656,3115.2213,3129.0769,3142.9326,3156.7883,3170.644,3184.4997,3198.3554,3212.2111,3226.0668,3239.9225,3253.7782,3267.6339,3281.4896,3295.3452,3309.2009,3323.0566,3336.9123,3350.768,3364.6237,3378.4794,3392.3351,3406.1908,3420.0465,3433.9022,3447.7578,3461.6135,3475.4692,3489.3249,3503.1806,3517.0363,3530.892,3544.7477,3558.6034,3572.4591,3586.3148,3600.1704,3614.0261,3627.8818,3641.7375,3655.5932,3669.4489,3683.3046,3697.1603,3711.016,3724.8717,3738.7274,3752.5831,3766.4387,3780.2944,3794.1501,3808.0058,3821.8615,3835.7172,3849.5729,3863.4286,3877.2843,3891.14,3904.9957,3918.8513,3932.707,3946.5627,3960.4184,3974.2741,3988.1298,4001.9855,4015.8412,4029.6969,4043.5526,4057.4083,4071.264,4085.1196,4098.9753,4112.831,4126.6867,4140.5424,4154.3981,4168.2538,4182.1095,4195.9652,4209.8209,4223.6766,4237.5322,4251.3879,4265.2436,4279.0993,4292.955,4306.8107,4320.6664,4334.5221,4348.3778,4362.2335,4376.0892,4389.9449,4403.8005,4417.6562,4431.5119,4445.3676,4459.2233,4473.079
2026-06-30,USDCOP,1,0.51628518,0.51099558,0.50570599,0.50041639,0.4951268,0.4898372,0.48454764,0.47925805,0.47396845,0.46867886,0.46338926,0.45809967,0.45281007,0.44752048,0.44223088,0.43694129,0.43165169,0.42636209,0.42107254,0.41578294,0.41049335,0.40520375,0.39991416,0.39462456,0.38933497,0.38404537,0.37875578,0.37346618,0.36817658,0.36288703,0.35759743,0.35230784,0.34701824,0.34172865,0.33643905,0.33114946,0.32585986,0.32057027,0.31528067,0.30999108,0.30470148,0.29941192,0.29412233,0.28883273,0.28354314,0.27825354,0.27296395,0.26767435,0.26238476,0.25709516,0.25180557,0.24651597,0.24122641,0.23593682,0.23064722,0.22535763,0.22006803,0.21477844,0.20948884,0.20419925,0.19890965,0.19362006,0.18833046,0.18304086,0.17775131,0.17246171,0.16717212,0.16188252,0.15659293,0.15130333,0.14601374,0.14072414,0.13543455,0.13014495,0.12712813,0.12903848,0.13745256,0.15302379,0.16859502,0.18416625,0.19973748,0.21530871,0.23087994,0.24645117,0.2620224,0.27759363,0.29316475,0.30873598,0.32430721,0.33987844,0.35544967,0.3710209,0.38659213,0.40216336,0.41773459,0.43330582,0.44887705,0.46444828,0.4800194,0.49559063,0.51116186,0.52673309,0.54230432,0.55787555,0.57344678,0.58901801,0.60458924,0.62016047,0.63573171,0.65130282,0.66687405,0.68244528,0.69801651,0.71358774,0.72915897,0.7447302,0.76030143,0.77587266,0.79144389,0.80701513,0.82258636,0.83815747,0.8537287,0.86929993,0.88487116,0.90044239,0.91601362,0.93158485,0.94715608,0.96272731,0.97829855,0.99386978,1.00944089,1.02501212,1.04058335,1.05615458,1.07172581,1.08729704,1.10286827,1.1184395,1.13401074,1.14958197,1.1651532,1.18072443,1.19629554,1.21186677,1.227438,1.24300923,1.25858046,1.27415169
2026-06-30,USDCOP,2,0.41717439,0.41321046,0.40924653,0.4052826,0.40131867,0.39735474,0.39339084,0.38942691,0.38546298,0.38149905,0.37753512,0.37357119,0.36960726,0.36564333,0.3616794,0.35771547,0.35375154,0.34978761,0.3458237,0.34185977,0.33789584,0.33393191,0.32996798,0.32600405,0.32204012,0.31807619,0.31411226,0.31014833,0.3061844,0.3022205,0.29825657,0.29429264,0.29032871,0.28636478,0.28240085,0.27843692,0.27447299,0.27050906,0.26654513,0.2625812,0.25861727,0.25465337,0.25068944,0.24672551,0.24276158,0.23879765,0.23483372,0.23086979,0.22690586,0.22294193,0.218978,0.21501407,0.21105017,0.20708624,0.20312231,0.19915838,0.19519445,0.19123052,0.18726659,0.18330266,0.17933873,0.1753748,0.17141087,0.16744694,0.16348304,0.15951911,0.15555518,0.15159125,0.14762732,0.14366339,0.13969946,0.13573553,0.1317716,0.12780767,0.12701852,0.12824508,0.13268058,0.14149465,0.15229966,0.16310466,0.17390966,0.18471467,0.19551967,0.20632467,0.21712968,0.22793468,0.2387396,0.24954461,0.26034961,0.27115461,0.28195962,0.29276462,0.30356962,0.31437463,0.32517963,0.33598463,0.34678964,0.35759464,0.36839957,0.37920457,0.39000957,0.40081458,0.41161958,0.42242458,0.43322959,0.44403459,0.45483959,0.46564459,0.4764496,0.48725452,0.49805953,0.50886453,0.51966953,0.53047454,0.54127954,0.55208454,0.56288955,0.57369455,0.58449955,0.59530456,0.60610956,0.61691448,0.62771949,0.63852449,0.64932949,0.6601345,0.6709395,0.6817445,0.69254951,0.70335451,0.71415951,0.72496452,0.73576944,0.74657444,0.75737945,0.76818445,0.77898945,0.78979446,0.80059946,0.81140446,0.82220947,0.83301447,0.84381947,0.85462448,0.8654294,0.87623441,0.88703941,0.89784441,0.90864942,0.91945442
2026-06-30,USDCOP,3,0.3760514,0.37263454,0.36921769,0.36580083,0.36238398,0.35896712,0.35555029,0.35213344,0.34871658,0.34529973,0.34188288,0.33846602,0.33504917,0.33163231,0.32821546,0.3247986,0.32138175,0.31796489,0.31454806,0.31113121,0.30771435,0.3042975,0.30088064,0.29746379,0.29404693,0.29063008,0.28721322,0.28379637,0.28037951,0.27696268,0.27354583,0.27012898,0.26671212,0.26329527,0.25987841,0.25646156,0.2530447,0.24962785,0.24621099,0.24279414,0.23937728,0.23596045,0.2325436,0.22912674,0.22570989,0.22229303,0.21887618,0.21545932,0.21204247,0.20862561,0.20520876,0.2017919,0.19837507,0.19495822,0.19154137,0.18812451,0.18470766,0.1812908,0.17787395,0.17445709,0.17104024,0.16762338,0.16420653,0.16078967,0.15737284,0.15395599,0.15053913,0.14712228,0.14370542,0.14028857,0.13687171,0.13345486,0.130038,0.12737727,0.1270293,0.1279334,0.13170841,0.13662359,0.14528728,0.15395097,0.16261466,0.17127835,0.17994204,0.18860573,0.19726941,0.2059331,0.21459673,0.22326042,0.23192411,0.2405878,0.24925149,0.25791518,0.26657887,0.27524256,0.28390624,0.29256993,0.30123362,0.30989731,0.31856094,0.32722463,0.33588832,0.34455201,0.3532157,0.36187939,0.37054307,0.37920676,0.38787045,0.39653414,0.40519783,0.41386146,0.42252515,0.43118884,0.43985253,0.44851621,0.4571799,0.46584359,0.47450728,0.48317097,0.49183466,0.50049835,0.50916204,0.51782567,0.52648936,0.53515304,0.54381673,0.55248042,0.56114411,0.5698078,0.57847149,0.58713518,0.59579887,0.60446256,0.61312619,0.62178987,0.63045356,0.63911725,0.64778094,0.65644463,0.66510832,0.67377201,0.6824357,0.69109939,0.69976308,0.70842677,0.71709039,0.72575408,0.73441777,0.74308146,0.75174515,0.76040884
2026-06-30,USDCOP,4,0.35305781,0.34994465,0.3468315,0.34371835,0.3406052,0.33749205,0.33437892,0.33126577,0.32815262,0.32503947,0.32192632,0.31881316,0.31570001,0.31258686,0.30947371,0.30636056,0.30324741,0.30013426,0.29702113,0.29390798,0.29079483,0.28768167,0.28456852,0.28145537,0.27834222,0.27522907,0.27211592,0.26900277,0.26588962,0.26277649,0.25966334,0.25655018,0.25343703,0.25032388,0.24721073,0.24409758,0.24098443,0.23787128,0.23475813,0.23164497,0.22853182,0.22541869,0.22230554,0.21919239,0.21607924,0.21296609,0.20985294,0.20673979,0.20362664,0.20051348,0.19740033,0.19428718,0.19117405,0.1880609,0.18494775,0.1818346,0.17872145,0.1756083,0.17249515,0.16938199,0.16626884,0.16315569,0.16004254,0.15692939,0.15381626,0.15070311,0.14758996,0.14447681,0.14136366,0.1382505,0.13513735,0.1320242,0.12891105,0.12721674,0.12707385,0.12777549,0.13117745,0.13457941,0.14129473,0.14866377,0.1560328,0.16340184,0.17077088,0.17813992,0.18550896,0.19287799,0.20024698,0.20761602,0.21498506,0.22235409,0.22972313,0.23709217,0.24446121,0.25183024,0.25919928,0.26656832,0.27393736,0.2813064,0.28867538,0.29604442,0.30341346,0.31078249,0.31815153,0.32552057,0.33288961,0.34025865,0.34762768,0.35499672,0.36236576,0.36973474,0.37710378,0.38447282,0.39184186,0.3992109,0.40657993,0.41394897,0.42131801,0.42868705,0.43605609,0.44342512,0.45079416,0.45816315,0.46553218,0.47290122,0.48027026,0.4876393,0.49500834,0.50237737,0.50974641,0.51711545,0.52448449,0.53185353,0.53922251,0.54659155,0.55396059,0.56132962,0.56869866,0.5760677,0.58343674,0.59080578,0.59817481,0.60554385,0.61291289,0.62028193,0.62765091,0.63501995,0.64238899,0.64975803,0.65712706,0.6644961
2026-06-30,USDCOP,5,0.33837846,0.33545742,0.33253638,0.32961534,0.32669429,0.32377325,0.32085223,0.31793119,0.31501015,0.31208911,0.30916806,0.30624702,0.30332598,0.30040494,0.2974839,0.29456286,0.29164181,0.28872077,0.28579975,0.28287871,0.27995767,0.27703663,0.27411558,0.27119454,0.2682735,0.26535246,0.26243142,0.25951038,0.25658933,0.25366831,0.25074727,0.24782623,0.24490519,0.24198415,0.2390631,0.23614206,0.23322102,0.23029998,0.22737894,0.2244579,0.22153685,0.21861583,0.21569479,0.21277375,0.20985271,0.20693167,0.20401062,0.20108958,0.19816854,0.1952475,0.19232646,0.18940542,0.18648439,0.18356335,0.18064231,0.17772127,0.17480023,0.17187919,0.16895814,0.1660371,0.16311606,0.16019502,0.15727398,0.15435293,0.15143191,0.14851087,0.14558983,0.14266879,0.13974775,0.13682671,0.13390566,0.13098462,0.12806358,0.12711669,0.12713109,0.12768903,0.13084954,0.13401004,0.13873618,0.14520972,0.15168326,0.1581568,0.16463034,0.17110388,0.17757742,0.18405096,0.19052446,0.196998,0.20347154,0.20994508,0.21641862,0.22289216,0.2293657,0.23583924,0.24231278,0.24878632,0.25525986,0.2617334,0.2682069,0.27468044,0.28115398,0.28762752,0.29410106,0.3005746,0.30704814,0.31352168,0.31999522,0.32646876,0.3329423,0.33941579,0.34588933,0.35236287,0.35883642,0.36530996,0.3717835,0.37825704,0.38473058,0.39120412,0.39767766,0.4041512,0.41062474,0.41709823,0.42357177,0.43004531,0.43651885,0.44299239,0.44946593,0.45593947,0.46241302,0.46888656,0.4753601,0.48183364,0.48830713,0.49478067,0.50125421,0.50772775,0.51420129,0.52067483,0.52714837,0.53362191,0.54009545,0.54656899,0.55304253,0.55951608,0.56598957,0.57246311,0.57893665,0.58541019,0.59188373,0.59835727
2026-06-30,USDCOP,6,0.32828686,0.32549636,0.32270585,0.31991535,0.31712484,0.31433434,0.31154386,0.30875335,0.30596285,0.30317234,0.30038184,0.29759134,0.29480083,0.29201033,0.28921982,0.28642932,0.28363882,0.28084831,0.27805783,0.27526732,0.27247682,0.26968632,0.26689581,0.26410531,0.2613148,0.2585243,0.25573379,0.25294329,0.25015279,0.2473623,0.2445718,0.24178129,0.23899079,0.23620029,0.23340978,0.23061928,0.22782877,0.22503827,0.22224777,0.21945726,0.21666676,0.21387627,0.21108577,0.20829527,0.20550476,0.20271426,0.19992375,0.19713325,0.19434275,0.19155224,0.18876174,0.18597123,0.18318075,0.18039025,0.17759974,0.17480924,0.17201873,0.16922823,0.16643773,0.16364722,0.16085672,0.15806621,0.15527571,0.15248521,0.14969472,0.14690422,0.14411371,0.14132321,0.13853271,0.1357422,0.1329517,0.13016119,0.12737069,0.12704925,0.12719335,0.12764281,0.1306338,0.13362479,0.1369946,0.14279875,0.14860291,0.15440706,0.16021121,0.16601536,0.17181951,0.17762366,0.18342777,0.18923192,0.19503608,0.20084023,0.20664438,0.21244853,0.21825268,0.22405683,0.22986098,0.23566514,0.24146929,0.24727344,0.25307755,0.2588817,0.26468585,0.27049,0.27629415,0.2820983,0.28790246,0.29370661,0.29951076,0.30531491,0.31111906,0.31692317,0.32272732,0.32853147,0.33433562,0.34013978,0.34594393,0.35174808,0.35755223,0.36335638,0.36916053,0.37496468,0.38076884,0.38657295,0.3923771,0.39818125,0.4039854,0.40978955,0.4155937,0.42139785,0.42720201,0.43300616,0.43881031,0.44461446,0.45041857,0.45622272,0.46202687,0.46783102,0.47363517,0.47943933,0.48524348,0.49104763,0.49685178,0.50265593,0.50846008,0.51426423,0.52006834,0.52587249,0.53167665,0.5374808,0.54328495,0.5490891
2026-06-30,USDCOP,7,0.32096415,0.31826708,0.31557002,0.31287296,0.31017589,0.30747883,0.30478179,0.30208472,0.29938766,0.2966906,0.29399353,0.29129647,0.28859941,0.28590234,0.28320528,0.28050822,0.27781115,0.27511409,0.27241704,0.26971998,0.26702292,0.26432585,0.26162879,0.25893173,0.25623466,0.2535376,0.25084054,0.24814347,0.24544641,0.24274937,0.2400523,0.23735524,0.23465818,0.23196111,0.22926405,0.22656699,0.22386992,0.22117286,0.2184758,0.21577873,0.21308167,0.21038462,0.20768756,0.2049905,0.20229343,0.19959637,0.19689931,0.19420224,0.19150518,0.18880812,0.18611105,0.18341399,0.18071695,0.17801988,0.17532282,0.17262576,0.16992869,0.16723163,0.16453457,0.1618375,0.15914044,0.15644337,0.15374631,0.15104925,0.1483522,0.14565514,0.14295808,0.14026101,0.13756395,0.13486689,0.13216982,0.12947276,0.1267757,0.12700192,0.12725627,0.1276196,0.13048644,0.13335327,0.13622011,0.14105137,0.14632806,0.15160474,0.15688143,0.16215811,0.1674348,0.17271148,0.17798813,0.18326481,0.1885415,0.19381818,0.19909487,0.20437155,0.20964824,0.21492492,0.22020161,0.22547829,0.23075498,0.23603166,0.24130831,0.24658499,0.25186168,0.25713836,0.26241505,0.26769173,0.27296842,0.2782451,0.28352179,0.28879847,0.29407516,0.29935181,0.30462849,0.30990517,0.31518186,0.32045854,0.32573523,0.33101191,0.3362886,0.34156528,0.34684197,0.35211865,0.35739534,0.36267199,0.36794867,0.37322536,0.37850204,0.38377873,0.38905541,0.3943321,0.39960878,0.40488546,0.41016215,0.41543883,0.42071548,0.42599217,0.43126885,0.43654554,0.44182222,0.44709891,0.45237559,0.45765228,0.46292896,0.46820565,0.47348233,0.47875902,0.48403566,0.48931235,0.49458903,0.49986572,0.5051424,0.51041909
2026-06-30,USDCOP,8,0.31547536,0.312847,0.31021864,0.30759028,0.30496192,0.30233355,0.29970521,0.29707685,0.29444849,0.29182012,0.28919176,0.2865634,0.28393504,0.28130668,0.27867831,0.27604995,0.27342159,0.27079323,0.26816489,0.26553652,0.26290816,0.2602798,0.25765144,0.25502308,0.25239471,0.24976635,0.24713799,0.24450963,0.24188126,0.23925292,0.23662456,0.2339962,0.23136784,0.22873947,0.22611111,0.22348275,0.22085439,0.21822603,0.21559766,0.2129693,0.21034094,0.2077126,0.20508423,0.20245587,0.19982751,0.19719915,0.19457079,0.19194242,0.18931406,0.1866857,0.18405734,0.18142898,0.17880063,0.17617227,0.17354391,0.17091555,0.16828719,0.16565882,0.16303046,0.1604021,0.15777374,0.15514537,0.15251701,0.14988865,0.14726031,0.14463195,0.14200358,0.13937522,0.13674686,0.1341185,0.13149014,0.12886177,0.12661621,0.12696822,0.12732022,0.12767222,0.1303974,0.13316916,0.13594091,0.13978056,0.14462704,0.14947353,0.15432001,0.15916649,0.16401298,0.16885946,0.17370591,0.17855239,0.18339888,0.18824536,0.19309184,0.19793833,0.20278481,0.2076313,0.21247778,0.21732426,0.22217075,0.22701723,0.23186368,0.23671016,0.24155665,0.24640313,0.25124962,0.2560961,0.26094258,0.26578907,0.27063555,0.27548203,0.28032852,0.28517497,0.29002145,0.29486793,0.29971442,0.3045609,0.30940739,0.31425387,0.31910035,0.32394684,0.32879332,0.3336398,0.33848629,0.34333274,0.34817922,0.3530257,0.35787219,0.36271867,0.36756516,0.37241164,0.37725812,0.38210461,0.38695109,0.39179757,0.39664402,0.40149051,0.40633699,0.41118348,0.41602996,0.42087644,0.42572293,0.43056941,0.43541589,0.44026238,0.44510886,0.44995535,0.45480179,0.45964828,0.46449476,0.46934125,0.47418773,0.47903421
2026-06-30,USDCOP,9,0.31122888,0.30865264,0.3060764,0.30350016,0.30092392,0.29834768,0.29577146,0.29319522,0.29061898,0.28804274,0.2854665,0.28289026,0.28031402,0.27773778,0.27516154,0.2725853,0.27000906,0.26743282,0.2648566,0.26228036,0.25970412,0.25712788,0.25455164,0.2519754,0.24939916,0.24682292,0.24424668,0.24167044,0.2390942,0.23651798,0.23394174,0.2313655,0.22878926,0.22621302,0.22363678,0.22106054,0.2184843,0.21590806,0.21333182,0.21075558,0.20817934,0.20560312,0.20302688,0.20045064,0.1978744,0.19529816,0.19272192,0.19014568,0.18756944,0.1849932,0.18241696,0.17984072,0.1772645,0.17468826,0.17211202,0.16953578,0.16695954,0.1643833,0.16180706,0.15923082,0.15665458,0.15407834,0.1515021,0.14892586,0.14634964,0.1437734,0.14119716,0.13862092,0.13604468,0.13346844,0.1308922,0.12831596,0.12650436,0.12694349,0.12738263,0.12782176,0.13033794,0.13303534,0.13573274,0.13883397,0.1433196,0.14780524,0.15229087,0.1567765,0.16126214,0.16574777,0.17023338,0.17471901,0.17920464,0.18369028,0.18817591,0.19266155,0.19714718,0.20163282,0.20611845,0.21060408,0.21508972,0.21957535,0.22406096,0.22854659,0.23303222,0.23751786,0.24200349,0.24648913,0.25097476,0.2554604,0.25994603,0.26443167,0.2689173,0.2734029,0.27788854,0.28237417,0.28685981,0.29134544,0.29583107,0.30031671,0.30480234,0.30928798,0.31377361,0.31825925,0.32274488,0.32723048,0.33171612,0.33620175,0.34068739,0.34517302,0.34965865,0.35414429,0.35862992,0.36311556,0.36760119,0.37208683,0.37657243,0.38105806,0.3855437,0.39002933,0.39451497,0.3990006,0.40348624,0.40797187,0.4124575,0.41694314,0.42142877,0.42591441,0.43040001,0.43488564,0.43937128,0.44385691,0.44834255,0.45282818
